0|000545|20190930|0.053200|20191030|20190122||20190726|20190226|-10.00|20200203||
0|000546|20190930|0.563400|20191025|20171127|20191031||20200121|2.00|20200203|20200118|1
0|000547|20190930|0.190000|20191025|20200120|20200120|20181114|20200106|-110.62|20200203|20200118|1
0|000548|20190930|0.081300|20191031|20181114|||20200117|-0.52|20200203|20200121|1
0|000550|20190930|0.180000|20191023|20190906|20190918||||20200203|20200123|1
0|000551|20190930|0.210000|20191029|20190422|||||20200203||
0|000552|20190930|0.167600|20191031|20180205|||||20200203||
0|000553|20190930|0.324800|20191031|20190516|||||20200203|20200123|2
0|000554|20190930|0.003000|20191030|20200106|20200109||||20200203||
0|000555|20190930|0.197500|20191022|20191225|20191225|20180308|20190706|-727.91|20200203|20191022|1
0|000557|20190930|0.007600|20191030|20191016|20191016||||20200203|20200122|2
0|000558|20190930|-0.046600|20191031|20190515||20180206|20191225|-2.75|20200203|20200118|8
0|000559|20190930|0.151000|20191024|20200108|20200108||||20200203||
0|000560|20190930|0.276300|20191026|20190128|||20200113|-0.32|20200203||
0|000561|20190930|0.007000|20191031|20190402|||||20200203||
0|000563|20190930|0.115800|20191030|20190620||20180717|20191105|-1863.08|20200203|20200104|1
0|000564|20190930|-0.015200|20191030|20190927|20191008||20191218|0.10|20200203|20200123|6
0|000565|20190930|0.150000|20191025|20190513|||||20200203|20200122|1
0|000566|20190930|0.094900|20191031|20190313|20200203|20190429|20190312|-1454.99|20190508||
0|000567|20190930|0.239000|20191030|20190801|||20200114|-0.79|20200203||
0|000568|20190930|2.591000|20191031|20190515|||20191210|-1.50|20200203||
0|000570|20190930|0.040000|20191030|20190624|20191025||||20200203|20200118|2
0|000571|20190930|-0.108100|20191031|20191217|||20191206|799.26|20200204|20200121|14
0|000572|20190930|-0.122500|20191031|20200117|20190926||||20200203|20200117|8
0|000573|20190930|0.218200|20191031|20191009|20191009||||20200203|20200111|1
0|000576|20190930|0.192600|20191030|20191227|20191227|20180917|20190312|-0.50|20200203||
0|000581|20190930|1.710000|20191030|20170626|||||20200203||
0|000582|20190930|0.441000|20191026|20180416|||||20170511|20200131|1
0|000584|20190930|0.082200|20191031|20190906|20190911|20180329|||20200203|20200131|2
0|000585|20190930|-0.006500|20191031|20190819|||||20200204|20200123|6
